timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1777323259800695808,1777323259.800696,20:54:19.800,199.0,33.4813
1777323260786266368,1777323260.7862663,20:54:20.786,220.0,19.0586
1777323261789209856,1777323261.7892098,20:54:21.789,157.0,21.9759
1777323262815671552,1777323262.8156714,20:54:22.815,178.0,48.1516
1777323263825383936,1777323263.825384,20:54:23.825,178.0,58.187
1777323264790738432,1777323264.7907383,20:54:24.790,220.0,23.5343
1777323265790792960,1777323265.790793,20:54:25.790,210.0,23.4207
1777323266810221056,1777323266.810221,20:54:26.810,178.0,43.0031
1777323267804646912,1777323267.804647,20:54:27.804,168.0,37.2836
1777323268798788352,1777323268.7987883,20:54:28.798,189.0,31.4146
1777323269797971456,1777323269.7979715,20:54:29.797,168.0,30.7596
1777323270802837760,1777323270.8028378,20:54:30.802,178.0,35.64
1777323271802994944,1777323271.802995,20:54:31.802,168.0,35.3095
1777323272825226240,1777323272.8252263,20:54:32.825,178.0,58.0229
1777323273788229888,1777323273.78823,20:54:33.788,168.0,21.0305
1777323274830490368,1777323274.8304904,20:54:34.830,147.0,63.2899
1777323275825698560,1777323275.8256986,20:54:35.825,178.0,58.4891
1777323276812649472,1777323276.8126495,20:54:36.812,178.0,45.1191
1777323277797882112,1777323277.797882,20:54:37.797,168.0,30.6725
1777323278823090432,1777323278.8230903,20:54:38.823,168.0,55.888
1777323279796992768,1777323279.7969928,20:54:39.796,189.0,29.7909
1777323280804888576,1777323280.8048885,20:54:40.804,178.0,37.2034
1777323281803287552,1777323281.8032875,20:54:41.803,189.0,36.0849
1777323282788620288,1777323282.7886202,20:54:42.788,189.0,21.438
1777323283800630016,1777323283.80063,20:54:43.800,178.0,33.4505
1777323284865853184,1777323284.865853,20:54:44.865,168.0,98.3374
1777323285802980352,1777323285.8029804,20:54:45.802,136.0,35.574
1777323286786990592,1777323286.7869906,20:54:46.786,189.0,19.6051
1777323287796523520,1777323287.7965236,20:54:47.796,199.0,29.149
1777323288797156096,1777323288.797156,20:54:48.797,199.0,29.7795
1777323289816715776,1777323289.8167157,20:54:49.816,189.0,49.0918
1777323290793754112,1777323290.793754,20:54:50.793,157.0,26.5349
1777323291801826816,1777323291.8018267,20:54:51.801,147.0,34.604
1777323292802575104,1777323292.802575,20:54:52.802,157.0,35.1908
1777323293791527424,1777323293.7915275,20:54:53.791,199.0,24.3489
1777323294808938496,1777323294.8089385,20:54:54.808,157.0,41.7292
1777323295793948928,1777323295.793949,20:54:55.793,157.0,26.4477
1777323296834628608,1777323296.8346286,20:54:56.834,157.0,67.246
1777323297814466816,1777323297.8144667,20:54:57.814,168.0,47.0896
1777323298790811136,1777323298.790811,20:54:58.790,168.0,23.3685
1777323299812632832,1777323299.8126328,20:54:59.812,136.0,44.9717
1777323300825306880,1777323300.825307,20:55:00.825,136.0,57.8774
1777323301810134528,1777323301.8101344,20:55:01.810,178.0,42.6841
1777323302794283008,1777323302.794283,20:55:02.794,189.0,26.8134
1777323303807169024,1777323303.807169,20:55:03.807,168.0,39.9654
1777323304817918976,1777323304.817919,20:55:04.817,136.0,50.7338
1777323305806026752,1777323305.8060267,20:55:05.806,126.0,38.3608
1777323306796538624,1777323306.7965386,20:55:06.796,126.0,29.1682
1777323307806478592,1777323307.8064785,20:55:07.806,157.0,38.8521
1777323308790995712,1777323308.7909956,20:55:08.790,178.0,23.7168
1777323309803025920,1777323309.803026,20:55:09.803,168.0,35.6408
1777323310813913600,1777323310.8139136,20:55:10.813,178.0,46.6981
1777323311854970112,1777323311.8549702,20:55:11.854,168.0,87.5885
1777323312797615872,1777323312.7976158,20:55:12.797,157.0,30.4001
1777323313797071872,1777323313.797072,20:55:13.797,199.0,29.9046
1777323314829737728,1777323314.8297377,20:55:14.829,199.0,62.5324
1777323315798258432,1777323315.7982583,20:55:15.798,157.0,31.0576
1777323316795067136,1777323316.795067,20:55:16.795,157.0,27.6401
1777323317854264832,1777323317.8542647,20:55:17.854,189.0,86.8832
1777323318848734720,1777323318.8487346,20:55:18.848,147.0,81.3184
1777323319796651776,1777323319.7966518,20:55:19.796,168.0,29.2985
