timestamp_ns,timestamp,datetime,bandwidth_mbps,rtt_ms
1770928307066919013,1770928307.06689,04:31:47.066,46.8,3.27
1770928307167183707,1770928307.167158,04:31:47.167,46.8,3.27
1770928307266367994,1770928307.266338,04:31:47.266,46.8,3.27
1770928307367179833,1770928307.367152,04:31:47.367,46.8,3.27
1770928307466922910,1770928307.466894,04:31:47.466,46.8,3.27
1770928307566964049,1770928307.566938,04:31:47.566,46.8,3.27
1770928307667091756,1770928307.66706,04:31:47.667,46.8,3.27
1770928307767001443,1770928307.766973,04:31:47.766,46.8,3.27
1770928307867126079,1770928307.8671,04:31:47.867,46.8,3.27
1770928307967359549,1770928307.967329,04:31:47.967,46.8,3.27
1770928308066528728,1770928308.066499,04:31:48.066,46.8,3.27
1770928308166767377,1770928308.166735,04:31:48.166,46.8,3.27
1770928308267084182,1770928308.267056,04:31:48.267,46.8,3.27
1770928308366567475,1770928308.366545,04:31:48.366,46.8,3.27
1770928308466819113,1770928308.466799,04:31:48.466,46.8,3.27
1770928308566960507,1770928308.566934,04:31:48.566,46.8,3.27
1770928308666420573,1770928308.666395,04:31:48.666,46.8,3.27
1770928308766668948,1770928308.76664,04:31:48.766,46.8,3.27
1770928308866915691,1770928308.86689,04:31:48.866,46.8,36.0
1770928308966910851,1770928308.966883,04:31:48.966,46.8,36.0
1770928309066614170,1770928309.066586,04:31:49.066,46.8,36.0
1770928309166885789,1770928309.166858,04:31:49.166,46.8,36.0
1770928309267145506,1770928309.267117,04:31:49.267,46.8,36.0
1770928309367126442,1770928309.367101,04:31:49.367,46.8,36.0
1770928309467264621,1770928309.467238,04:31:49.467,46.8,36.0
1770928309567045030,1770928309.567021,04:31:49.567,46.8,36.0
1770928309667325350,1770928309.667299,04:31:49.667,71.5,36.0
1770928309766686244,1770928309.766659,04:31:49.766,71.5,36.0
1770928309866872347,1770928309.866845,04:31:49.866,71.5,36.0
1770928309966777238,1770928309.966749,04:31:49.966,71.5,36.0
1770928310066623505,1770928310.066585,04:31:50.066,71.5,36.0
1770928310167260077,1770928310.167233,04:31:50.167,71.5,36.0
1770928310267105116,1770928310.267076,04:31:50.267,71.5,36.0
1770928310366810315,1770928310.366782,04:31:50.366,71.5,36.0
1770928310466540372,1770928310.466512,04:31:50.466,71.5,36.0
1770928310566594516,1770928310.566555,04:31:50.566,71.5,36.0
1770928310666555912,1770928310.666524,04:31:50.666,71.5,36.0
1770928310766840468,1770928310.766814,04:31:50.766,71.5,36.0
1770928310866592792,1770928310.866569,04:31:50.866,71.5,7.1
1770928310966771707,1770928310.966744,04:31:50.966,71.5,7.1
1770928311066947552,1770928311.066923,04:31:51.066,71.5,7.1
1770928311167210878,1770928311.167184,04:31:51.167,71.5,7.1
1770928311267233071,1770928311.267205,04:31:51.267,71.5,7.1
1770928311367411166,1770928311.367382,04:31:51.367,71.5,7.1
1770928311466439970,1770928311.466413,04:31:51.466,71.5,7.1
1770928311566472849,1770928311.566443,04:31:51.566,71.5,7.1
1770928311667116862,1770928311.66709,04:31:51.667,71.5,7.1
1770928311767294765,1770928311.767268,04:31:51.767,71.5,7.1
1770928311867325948,1770928311.867299,04:31:51.867,71.5,7.1
1770928311967161813,1770928311.967134,04:31:51.967,71.5,7.1
1770928312066925127,1770928312.066896,04:31:52.066,71.5,7.1
1770928312166645797,1770928312.166607,04:31:52.166,71.5,7.1
1770928312267233431,1770928312.267208,04:31:52.267,71.5,7.1
1770928312366337488,1770928312.36631,04:31:52.366,71.5,7.1
1770928312467192108,1770928312.467165,04:31:52.467,71.5,7.1
1770928312567220013,1770928312.567193,04:31:52.567,71.5,7.1
1770928312667187929,1770928312.66716,04:31:52.667,71.5,7.1
1770928312767302409,1770928312.767273,04:31:52.767,71.5,7.1
1770928312866488114,1770928312.86646,04:31:52.866,71.5,7.1
1770928312966708300,1770928312.966683,04:31:52.966,71.5,91.4
1770928313067069317,1770928313.067042,04:31:53.067,71.5,91.4
1770928313166901096,1770928313.166878,04:31:53.166,49.0,91.4
1770928313267335035,1770928313.267308,04:31:53.267,49.0,91.4
1770928313366676411,1770928313.366651,04:31:53.366,49.0,91.4
1770928313466479620,1770928313.466454,04:31:53.466,49.0,91.4
